# log10_kcat_mean and std, kcat in 1/h before log10-transformation
D01GL002123,4.2590,0.7636
1,CHD-RXNNo1,TD01GL002123,3.9177,0.8603
2,RXN-6021No1,TD01GL002123,6.1686,1.4331
3,CHD-RXN_REVNo1,TD01GL002123,3.3763,0.9365
4,DEOXYRIBOSE-P-ALD-RXNNo1,TD01GL000926,4.8902,0.5233
5,ABC-4-RXNNo1,TD01GL001622,4.7045,0.9750
6,ABC-3-RXNNo1,TD01GL001622,4.5512,0.8746
7,ABC-37-RXNNo1,TD01GL001622,4.3137,1.0040
8,ABC-14-RXNNo1,TD01GL001622,5.8368,0.5174
9,ABC-4-RXNNo1,TD01GL002680,6.6464,0.8012
10,TRANS-RXN-290No1,TD01GL002680,6.9299,1.0166
11,TRANS-RXN0-508No1,TD01GL002680,2.6993,1.0639
12,ABC-3-RXNNo1,TD01GL002680,3.9475,0.7800
13,ABC-37-RXNNo1,TD01GL002680,2.2417,1.5461
14,TRANS-RXN0-617No1,TD01GL002680,3.6909,1.5189
15,TRANS-RXN0-593No1,TD01GL002680,5.2924,1.1162
16,ABC-14-RXNNo1,TD01GL002680,4.6829,0.8985
17,TRANS-RXN0-513No1,TD01GL002680,2.7892,1.9011
18,TRANS-RXN-291No1,TD01GL002680,6.2215,1.1442
19,ABC-4-RXNNo1,TD01GL002681,4.0101,1.2676
20,ABC-3-RXNNo1,TD01GL002681,4.7646,0.9339
21,ABC-37-RXNNo1,TD01GL002681,5.5957,0.6352
22,ABC-14-RXNNo1,TD01GL002681,4.8615,0.4766
23,ABC-4-RXNNo1,TD01GL002682,4.8460,1.4785
24,ABC-3-RXNNo1,TD01GL002682,4.9419,1.1681
25,ABC-37-RXNNo1,TD01GL002682,4.7774,1.1205
26,ABC-14-RXNNo1,TD01GL002682,4.6801,0.4260
27,LTAA-RXN_REVNo1,TD01GL000854,4.3109,0.7217
28,RXN0-6563No1,TD01GL000854,4.0594,1.3922
29,LTAA-RXNNo1,TD01GL000854,6.0047,0.6408
30,THREONINE-ALDOLASE-RXNNo1,TD01GL000854,4.5054,0.5321
31,PHENYLSERINE-ALDOLASE-RXN_REVNo1,TD01GL000854,6.0667,1.5174
32,PHENYLSERINE-ALDOLASE-RXNNo1,TD01GL000854,4.6840,1.0246
33,RXN0-6563_REVNo1,TD01GL000854,2.2461,1.1927
34,THREONINE-ALDOLASE-RXNNo2,TD01GL002593,1.2866,1.1956
35,R00945No1,TD01GL002593,5.7439,1.2391
36,R02300_copy1No1,TD01GL002593,5.8150,1.9515
37,R00945_REVNo1,TD01GL002593,3.0825,0.9090
38,RXN0-5234No2,TD01GL002593,6.5912,1.1028
39,R02300_copy2No1,TD01GL000022,5.8826,0.5873
40,DIMETHUROPORDEHYDROG-RXNNo1,TD01GL001649,7.2640,0.6336
41,RXN-13403No1,TD01GL001649,5.0161,1.1574
42,SIROHEME-FERROCHELAT-RXNNo1,TD01GL001649,3.2937,2.0955
43,DIMETHUROPORDEHYDROG-RXNNo2,TD01GL000883,1.9303,0.7593
44,SIROHEME-FERROCHELAT-RXNNo2,TD01GL000883,3.5099,0.6325
45,RXN-13403No2,TD01GL000883,2.5934,1.1284
46,RXN0-1461No1,TD01GL000640,2.7786,2.2512
47,GLUTATHIONE-REDUCT-NADPH-RXNNo1,TD01GL001861,5.1808,0.6332
48,GLUTATHIONE-REDUCT-NADPH-RXN_REVNo1,TD01GL001861,4.0046,0.8812
49,PFKNo1,TD01GL002038,4.3810,0.7761
50,TAGAKIN-RXNNo1,TD01GL002038,6.0674,0.4740
51,RXN0-6541No1,TD01GL002038,6.0236,1.1729
52,RXN0-2381No1,TD01GL002722,4.3451,1.4879
53,TRYPSYN-RXNNo1,TD01GL002722,5.8170,0.6005
54,RXN0-2382No1,TD01GL002722,1.8807,0.1761
55,RXN0-2381No1,TD01GL002723,5.3407,0.9261
56,TRYPSYN-RXNNo1,TD01GL002723,5.9809,1.0130
57,RXN0-2382No1,TD01GL002723,5.9606,0.7478
58,TYROSINE-AMINOTRANSFERASE-RXNNo1,TD01GL000683,2.9779,1.2180
59,PHEAMINOTRANS-RXN_REVNo1,TD01GL000683,4.1319,1.0347
60,BRANCHED-CHAINAMINOTRANSFERILEU-RXN_REVNo1,TD01GL000683,3.5670,0.9674
61,TYROSINE-AMINOTRANSFERASE-RXN_REVNo1,TD01GL000683,3.5100,1.4716
62,BRANCHED-CHAINAMINOTRANSFERVAL-RXNNo1,TD01GL000683,4.8050,0.9229
63,BRANCHED-CHAINAMINOTRANSFERLEU-RXNNo1,TD01GL000683,2.0652,0.3611
64,BRANCHED-CHAINAMINOTRANSFERVAL-RXN_REVNo1,TD01GL000683,4.3284,1.0726
65,BRANCHED-CHAINAMINOTRANSFERILEU-RXNNo1,TD01GL000683,6.8601,0.6570
66,PHEAMINOTRANS-RXNNo1,TD01GL000683,2.5145,1.4080
67,TYROSINE-AMINOTRANSFERASE-RXN_REVNo2,TD01GL001646,5.7824,0.4930
68,PHEAMINOTRANS-RXN_REVNo2,TD01GL001646,3.1989,1.6911
69,TYROSINE-AMINOTRANSFERASE-RXNNo2,TD01GL001646,5.8440,0.5418
70,ASPAMINOTRANS-RXNNo1,TD01GL001646,6.5316,0.3615
71,PHEAMINOTRANS-RXNNo2,TD01GL001646,4.7839,1.0197
72,ASPAMINOTRANS-RXN_REVNo1,TD01GL001646,7.2350,0.5344
73,CYSTEINE-AMINOTRANSFERASE-RXNNo1,TD01GL001646,4.8805,1.6549
74,SHIKIMATE-5-DEHYDROGENASE-RXNNo1,TD01GL000641,6.3244,1.0830
75,SHIKIMATE-5-DEHYDROGENASE-RXN_REVNo1,TD01GL000641,2.9890,0.8903
76,GLUTSEMIALDEHYDROG-RXNNo1,TD01GL001559,4.1313,1.0048
77,RIBOFLAVINSYNDEAM-RXNNo1,TD01GL002574,3.8812,0.5888
78,RIBOFLAVINSYNREDUC-RXNNo1,TD01GL002574,3.0046,0.9132
79,GTP-CYCLOHYDRO-II-RXNNo1,TD01GL002573,4.5911,2.1614
80,R07281No1,TD01GL002573,3.5223,1.0146
81,DIOHBUTANONEPSYN-RXNNo1,TD01GL002573,3.0204,1.2542
82,RIBOFLAVINKIN-RXNNo1,TD01GL003251,4.3771,0.6677
83,FADSYN-RXNNo1,TD01GL003251,4.4249,1.2057
84,RXN0-5187No1,TD01GL003699,2.0367,1.3769
85,RIBOPHOSPHAT-RXNNo1,TD01GL003699,5.5114,1.3348
86,RIBOFLAVIN-SYN-RXNNo1,TD01GL001664,3.4013,0.6380
87,GPPSYN-RXNNo1,TD01GL003631,3.6087,0.9159
88,FPPSYN-RXNNo1,TD01GL003631,3.0758,0.4942
89,UROGENIIISYN-RXNNo1,TD01GL003708,6.8856,0.5310
90,UROGENDECARBOX-RXNNo1,TD01GL003637,6.3010,1.3850
91,DEOXYINOPHOSPHOR-RXNNo1,TD01GL000923,5.2664,1.6430
92,RXN0-5199No1,TD01GL000923,2.6740,0.8751
93,INOPHOSPHOR-RXN_REVNo1,TD01GL000923,5.5900,1.4754
94,PNP-RXN_REVNo1,TD01GL000923,3.7623,0.8787
95,URA-PHOSPH-RXN_REVNo1,TD01GL000923,4.5894,1.6600
96,DEOXYGUANPHOSPHOR-RXNNo1,TD01GL000923,7.0756,0.5908
97,ADENPHOSPHOR-RXN_REVNo1,TD01GL000923,4.6659,1.1046
98,DEOXYGUANPHOSPHOR-RXN_REVNo1,TD01GL000923,2.1747,1.4537
99,PNP-RXNNo1,TD01GL000923,3.1122,2.0984
100,INOPHOSPHOR-RXNNo1,TD01GL000923,5.5914,0.8564
101,DEOXYINOPHOSPHOR-RXN_REVNo1,TD01GL000923,5.4844,0.4606
102,RXN0-5199_REVNo1,TD01GL000923,6.4063,0.6561
103,ADENPHOSPHOR-RXNNo1,TD01GL000923,5.7888,0.7239
104,URA-PHOSPH-RXNNo1,TD01GL000923,2.6037,1.4492
105,DEOXYADENPHOSPHOR-RXNNo1,TD01GL000923,0.8100,1.0714
106,DEOXYADENPHOSPHOR-RXN_REVNo1,TD01GL000923,3.3774,1.7783
107,URA-PHOSPH-RXNNo2,TD01GL000925,4.7929,1.6336
108,THYM-PHOSPH-RXNNo1,TD01GL000925,4.9004,1.1123
109,THYM-PHOSPH-RXN_REVNo1,TD01GL000925,4.3071,2.3888
110,URA-PHOSPH-RXN_REVNo2,TD01GL000925,3.6774,1.1452
111,RXN0-5224No1,TD01GL001862,7.1304,0.2277
112,RXN0-5224_REVNo1,TD01GL001862,7.9748,0.5481
113,R04560No1,TD01GL002047,5.2556,1.5757
114,R04560_REVNo1,TD01GL002047,6.5065,1.1414
115,IMPCYCLOHYDROLASE-RXNNo1,TD01GL002047,5.7151,1.1406
116,IMPCYCLOHYDROLASE-RXN_REVNo1,TD01GL002047,5.3299,1.3802
117,IMP-DEHYDROG-RXNNo1,TD01GL000781,6.3262,0.5035
118,RXN-11662No2,TD01GL001327,6.1384,0.6589
119,RXN-11667No1,TD01GL001327,3.6183,0.5230
120,RXN-12567No1,TD01GL001327,7.3555,0.3572
121,CTECOAI6No1,TD01GL001327,5.6715,1.4534
122,RXN-14272_REVNo1,TD01GL001327,3.5243,0.6904
123,CTECOAI7_REVNo1,TD01GL001327,6.6608,1.2592
124,HACD8No1,TD01GL001327,5.4250,1.4137
125,RXN-12507No1,TD01GL001327,4.1528,0.7085
126,RXN-12570_REVNo1,TD01GL001327,3.5518,1.1978
127,CTECOAI6_REVNo1,TD01GL001327,3.2435,1.0503
128,RXN-14273_REVNo1,TD01GL001327,3.4866,1.0663
129,RXN-11662_REVNo2,TD01GL001327,2.0080,0.8579
130,R04170No1,TD01GL001327,4.0133,1.5803
131,ECOAH8No1,TD01GL001327,4.5705,1.4580
132,CTECOAI8_REVNo1,TD01GL001327,6.3982,0.4631
133,R04745No1,TD01GL001327,5.0537,0.2911
134,RXN-13616No1,TD01GL001327,3.4980,0.9568
135,R04741_REVNo1,TD01GL001327,3.3583,0.8499
136,R04746No1,TD01GL001327,5.5130,0.2884
137,ECOAH8_REVNo1,TD01GL001327,5.4256,1.0749
138,RXN-14272No1,TD01GL001327,7.7127,0.8045
139,HACD8_REVNo1,TD01GL001327,2.4225,0.9754
140,RXN-12490_REVNo1,TD01GL001327,4.8643,0.5612
141,RXN-14271No1,TD01GL001327,6.3778,1.2477
142,RXN-12507_REVNo1,TD01GL001327,2.4079,1.3740
143,RXN-14273No1,TD01GL001327,6.4462,1.0549
144,RXN-12567_REVNo1,TD01GL001327,3.2927,0.9531
145,RXN-11667_REVNo1,TD01GL001327,3.8126,1.3435
146,RXN-12570No1,TD01GL001327,5.4305,0.4170
147,RXN-13616_REVNo1,TD01GL001327,4.9731,0.8940
148,R04746_REVNo1,TD01GL001327,3.2358,1.4092
149,CTECOAI7No1,TD01GL001327,4.1411,1.5258
150,RXN-12490No1,TD01GL001327,3.7311,2.0039
151,R04170_REVNo1,TD01GL001327,5.8028,1.8625
152,R04741No1,TD01GL001327,2.8307,1.7668
153,RXN-14271_REVNo1,TD01GL001327,1.5908,0.6967
154,R04745_REVNo1,TD01GL001327,4.1575,1.2096
155,CTECOAI8No1,TD01GL001327,2.0409,0.7171
156,RXN-11667No2,TD01GL000992,5.3241,0.7413
157,RXN-20677No1,TD01GL000992,3.9398,1.6653
158,RXN-11667_REVNo2,TD01GL000992,4.4562,1.5256
159,RXN-11662_REVNo1,TD01GL000991,4.2305,0.9285
160,RXN-11662No1,TD01GL000991,6.8586,0.7677
161,R05578No1,TD01GL001051,3.5427,2.2434
162,GLURS-RXNNo1,TD01GL001051,5.8186,0.9044
163,RXN-9386No1,TD01GL001051,4.1802,0.5240
164,THI-P-SYN-RXNNo1,TD01GL000220,4.6052,1.3374
165,PYRIMSYN3-RXNNo1,TD01GL000220,3.0375,0.6326
166,OHMETPYRKIN-RXNNo1,TD01GL000220,5.7649,0.4646
167,THI-P-SYN-RXNNo2,TD01GL003798,4.2638,0.8147
168,OHMETPYRKIN-RXNNo2,TD01GL003798,3.0482,1.0893
169,PYRIMSYN3-RXNNo2,TD01GL003798,1.9434,0.9519
170,GUANPRIBOSYLTRAN-RXNNo1,TD01GL001667,4.7840,1.2566
171,HYPOXANPRIBOSYLTRAN-RXNNo1,TD01GL001667,5.4819,0.6468
172,XANPRIBOSYLTRAN-RXNNo1,TD01GL001667,6.0040,1.1806
173,GUANPRIBOSYLTRAN-RXNNo2,TD01GL001681,3.0840,1.0415
174,HYPOXANPRIBOSYLTRAN-RXNNo2,TD01GL001681,3.8168,0.6039
175,DGDPKIN-RXN_REVNo1,TD01GL003061,4.8709,0.5160
176,UDPKIN-RXNNo1,TD01GL003061,3.0116,1.1207
177,DTDPKIN-RXNNo1,TD01GL003061,6.7320,1.0721
178,ADENOSINE-KINASE-RXNNo1,TD01GL003061,4.5256,1.5866
179,DCDPKIN-RXNNo1,TD01GL003061,5.1289,1.1309
180,DEOXYADENYLATE-KINASE-RXN_REVNo1,TD01GL003061,5.2893,0.5821
181,ADENYL-KIN-RXN_REVNo1,TD01GL003061,3.1347,0.7227
182,UDPKIN-RXN_REVNo1,TD01GL003061,5.2497,0.7855
183,DTDPKIN-RXN_REVNo1,TD01GL003061,5.0775,1.7014
184,RXN-14074No1,TD01GL003061,6.9589,0.4904
185,DUDPKIN-RXNNo1,TD01GL003061,3.0388,0.9042
186,DADPKIN-RXNNo1,TD01GL003061,1.0268,0.9424
187,CDPKIN-RXNNo1,TD01GL003061,4.8891,1.2751
188,RXN-14074_REVNo1,TD01GL003061,2.8876,1.3312
189,ADENYL-KIN-RXNNo1,TD01GL003061,3.6684,0.8567
190,DGDPKIN-RXNNo1,TD01GL003061,3.8491,1.6916
191,DUDPKIN-RXN_REVNo1,TD01GL003061,2.9869,2.2184
192,DCDPKIN-RXN_REVNo1,TD01GL003061,3.5436,1.0320
193,GDPKIN-RXN_REVNo1,TD01GL003061,5.4181,1.6711
194,GDPKIN-RXNNo1,TD01GL003061,2.1680,1.0540
195,DADPKIN-RXN_REVNo1,TD01GL003061,5.4934,1.1252
196,DEOXYADENYLATE-KINASE-RXNNo1,TD01GL003061,6.3272,1.3799
197,CDPKIN-RXN_REVNo1,TD01GL003061,4.1770,0.5515
198,DCDPKIN-RXN_REVNo2,TD01GL000661,2.6220,1.9799
199,CDPKIN-RXN_REVNo2,TD01GL000661,5.2775,0.4140
200,DGDPKIN-RXN_REVNo2,TD01GL000661,3.4165,1.5803
201,DCDPKIN-RXNNo2,TD01GL000661,6.6337,0.8278
202,DTDPKIN-RXNNo2,TD01GL000661,5.2033,0.8677
203,DUDPKIN-RXNNo2,TD01GL000661,2.6126,0.5475
204,GDPKIN-RXNNo2,TD01GL000661,6.0177,1.5847
205,DADPKIN-RXNNo2,TD01GL000661,6.0751,0.3023
206,UDPKIN-RXN_REVNo2,TD01GL000661,3.7598,1.7667
207,DTDPKIN-RXN_REVNo2,TD01GL000661,5.4735,0.4175
208,CDPKIN-RXNNo2,TD01GL000661,5.9946,1.0128
209,NUCLEOSIDE-DIP-KIN-RXNNo1,TD01GL000661,4.5934,1.2018
210,DGDPKIN-RXNNo2,TD01GL000661,4.5726,0.8962
211,DUDPKIN-RXN_REVNo2,TD01GL000661,3.7585,1.0771
212,GDPKIN-RXN_REVNo2,TD01GL000661,4.2810,1.4624
